Symbol,Pre Market Volume,Price % Change from Open,% From Daily VWAP,ADR % - 1 Day,ADR - 1 Day,ATR - 14 Days,Last,Volume,Pre Market Last,Pre Market Price % Change,Relative Volume - 5 Day,Relative Volume - 20 Day,Industry,DCR,WCR,Name
SONO,1357,0.00%,0.19%,3.04%,0.405,0.715,$13.55,1977407,$13.55,-1.53%,1.0219,1.4657,Household Durables,56%,14%,"Sonos, Inc."
SONY,86456,-0.07%,-0.38%,1.12%,0.2196,0.521,$19.691,4881912,$19.67,1.81%,0.8551,0.9251,Household Durables,10%,39%,Sony Group Corporation
SPCX,4134360,1.41%,-0.58%,6.66%,9.89,26.6207,$152.74,66641678,$150.65,-1.54%,0.5649,0.341,-,43%,19%,Space Exploration Technologies Corp
SPG,347,-0.05%,0.01%,1.34%,3.0249,4.8171,$226.805,1697401,$226.0597,0.25%,1.045,1.304,Retail REITs,41%,89%,"Simon Property Group, Inc."
SPGI,2755,3.31%,-0.17%,5.85%,23.01,12.9729,$408.245,2983228,$399.05,0.99%,1.464,1.7666,Capital Markets,66%,66%,S&P Global Inc.
SPH,NaN,0.14%,-0.36%,2.32%,0.3989,0.6171,$17.37,157639,$NaN,NaN%,0.8832,1.0081,Gas Utilities,40%,76%,"Suburban Propane Partners, L.P."
SPHR,NaN,4.58%,1.79%,6.37%,10.26,7.6725,$169.8275,932575,$NaN,NaN%,2.0991,1.7566,Entertainment,86%,93%,Sphere Entertainment Co.
SPIR,1295,3.43%,0.67%,6.33%,0.9849,1.7861,$16.2801,798064,$16,0.06%,0.7304,0.6518,Commercial Services & Supplies,73%,22%,"Spire Global, Inc."
SPNT,NaN,2.45%,-0.12%,3.75%,0.87,0.725,$23.86,664275,$NaN,NaN%,0.9836,1.2379,Insurance,72%,83%,SiriusPoint Ltd.
SPOT,2828,3.96%,0.25%,6.47%,28.38,19.285,$460.18,1798318,$442,0.18%,1.0856,1.1188,Entertainment,76%,69%,Spotify Technology S.A.
SPSC,1767,5.14%,0.58%,5.98%,3.35,2.7776,$58.92,909528,$56,0.52%,0.8941,1.4492,Software,86%,73%,"SPS Commerce, Inc."
SPTX,NaN,10.29%,5.08%,11.75%,2.26,1.4918,$21.44,96995,$NaN,NaN%,0.4182,0.6839,-,97%,98%,"Seaport Therapeutics, Inc. Common Stock"
SPXC,NaN,-5.43%,-2.40%,7.87%,18.06,12.5092,$231.52,1169791,$NaN,NaN%,2.2348,2.1268,Machinery,11%,9%,"SPX Technologies, Inc."
SQM,3997,0.85%,0.73%,2.06%,1.45,3.4043,$71.615,898135,$71.6,-2.07%,1.0397,0.8671,Chemicals,89%,14%,Sociedad Química y Minera de Chile S.A.
SR,940,1.76%,0.57%,2.39%,1.8899,1.86,$80.87,858880,$78.7,-0.74%,1.65,2.0689,Gas Utilities,96%,98%,Spire Inc.
SRAD,10027,2.13%,0.86%,3.93%,0.5697,0.8358,$14.85,2402534,$14.45,0.00%,1.6452,0.9944,"Hotels, Restaurants & Leisure",65%,55%,Sportradar Group AG
SRE,NaN,0.66%,0.70%,1.52%,1.41,1.7232,$94.225,1812282,$NaN,NaN%,0.8353,0.7459,Multi-Utilities,94%,98%,Sempra
SRPT,6976,6.78%,3.23%,7.16%,1.13,0.8625,$16.86,3824433,$15.76,-1.62%,1.8868,1.7489,Biotechnology,95%,45%,"Sarepta Therapeutics, Inc."
SRRK,NaN,1.30%,0.61%,4.35%,2.3,2.2839,$54.59,1823841,$NaN,NaN%,1.2777,1.9205,Biotechnology,74%,92%,Scholar Rock Holding Corporation
SSB,NaN,0.17%,0.27%,1.39%,1.395,2.0014,$101.325,1242960,$NaN,NaN%,2.7454,2.5676,Banks,71%,92%,SouthState Bank Corp.
SSNC,4833,0.41%,0.03%,1.61%,1.02,1.7516,$63.66,1570925,$64.26,1.97%,1.2201,1.0122,Software,45%,15%,"SS&C Technologies Holdings, Inc."
SSRM,7305,1.81%,-0.13%,3.60%,1.035,1.8185,$29.32,3594491,$28.8,1.19%,1.2968,1.3658,Metals & Mining,53%,46%,SSR Mining Inc.
SSTK,NaN,-0.78%,0.26%,4.18%,0.58,0.9901,$14.16,338428,$NaN,NaN%,0.7666,0.6971,Interactive Media & Services,50%,22%,"Shutterstock, Inc."
ST,965,-3.45%,0.76%,5.33%,2.45,2.3272,$46.75,2127942,$48.2,-1.99%,1.8772,1.2842,Electrical Equipment,32%,14%,Sensata Technologies Holding plc
STAA,4837,-6.19%,-1.54%,7.00%,2.045,1.1484,$29.27,524420,$31.6185,1.31%,1.3548,1.1327,Health Care Equipment & Supplies,2%,41%,STAAR Surgical Company
STAG,360,0.00%,0.43%,0.87%,0.34,0.7821,$39.39,1041386,$39.12,0.08%,0.7616,1.0215,Diversified REITs,91%,96%,"STAG Industrial, Inc."
STE,NaN,1.48%,0.20%,2.05%,4.34,5.0036,$215.67,771826,$NaN,NaN%,1.1955,1.3696,Health Care Equipment & Supplies,83%,96%,STERIS plc
STEL,NaN,1.15%,0.90%,1.61%,0.63,0.5393,$39.64,1007115,$NaN,NaN%,2.5496,2.9884,Banks,95%,98%,"Stellar Bancorp, Inc."
STEP,356,-2.92%,-1.16%,6.35%,2.48,2.6446,$39.54,1338878,$41.01,0.24%,1.1409,1.1742,Capital Markets,19%,6%,StepStone Group Inc.
STLD,3814,0.00%,0.41%,3.06%,7.4,10.0716,$245.39,857959,$243.69,-2.91%,0.73,0.9415,Metals & Mining,48%,42%,"Steel Dynamics, Inc."
STM,163080,-1.75%,-0.27%,2.49%,1.76,4.8436,$71.184,7970397,$72.13,-3.67%,0.8027,0.6745,Semiconductors & Semiconductor Equipment,28%,14%,STMicroelectronics N.V.
STN,NaN,1.75%,0.25%,2.47%,1.6799,2.0357,$69.32,359256,$NaN,NaN%,0.8267,1.1133,Professional Services,77%,67%,Stantec Inc.
STNE,NaN,3.00%,-0.12%,4.26%,0.455,0.4215,$11,2506633,$NaN,NaN%,0.8789,0.7413,Financial Services,70%,78%,StoneCo Ltd.
STNG,597,-2.47%,-0.10%,5.68%,4.055,2.7338,$72.56,743383,$75,-0.61%,1.1119,1.4086,"Oil, Gas & Consumable Fuels",29%,10%,Scorpio Tankers Inc.
STOK,1140,4.90%,-0.09%,7.21%,2.19,1.5496,$31.9,1154174,$30.5,0.33%,1.701,2.6031,Biotechnology,69%,73%,"Stoke Therapeutics, Inc."
STRL,4542,-4.52%,-3.28%,9.83%,77.8,68.7806,$805.04,969304,$843.9,-4.31%,1.7871,1.6486,Construction & Engineering,18%,10%,"Sterling Infrastructure, Inc."
STT,NaN,-1.46%,0.41%,3.89%,6.415,4.6482,$168,1745700,$NaN,NaN%,0.8841,1.0805,Capital Markets,51%,30%,State Street Corporation
STUB,5511,7.63%,1.54%,7.72%,0.89,0.7176,$12.41,10033750,$11.7,1.56%,1.8263,1.9442,Interactive Media & Services,99%,99%,"StubHub Holdings, Inc."
STWD,NaN,1.27%,0.62%,1.81%,0.3,0.2757,$16.81,2899932,$NaN,NaN%,0.9565,1.0288,Mortgage Real Estate Investment Trusts (REITs),90%,79%,"Starwood Property Trust, Inc."
STX,92071,-9.99%,-4.29%,13.17%,115.99,85.5012,$895.27,7671862,$990.04,-3.44%,1.8192,2.4538,"Technology Hardware, Storage & Peripherals",13%,6%,Seagate Technology Holdings plc
STZ,NaN,0.24%,-0.11%,2.42%,3.5,3.9499,$146.265,1768955,$NaN,NaN%,1.0668,1.0927,Beverages,47%,76%,"Constellation Brands, Inc."
SU,4071,-0.31%,0.07%,1.46%,0.78,1.8246,$53.87,5256236,$53.98,-0.70%,1.0307,1.1274,"Oil, Gas & Consumable Fuels",66%,16%,Suncor Energy Inc.
SUI,NaN,1.54%,0.88%,2.26%,2.69,3.0824,$121.39,1435073,$NaN,NaN%,1.71,1.6129,Residential REITs,87%,76%,"Sun Communities, Inc."
SUN,NaN,4.10%,1.53%,4.17%,2.675,2.3759,$66.77,291810,$NaN,NaN%,0.895,1.0315,"Oil, Gas & Consumable Fuels",99%,99%,Sunoco LP
SUNB,13157,0.77%,0.49%,3.13%,2.26,3.605,$74.105,3943409,$73.37,-2.41%,0.9785,1.3001,-,87%,18%,Sunbelt Rentals Holdings Inc
SUPN,NaN,4.58%,1.39%,5.30%,2.37,1.4243,$46.8,1128385,$NaN,NaN%,2.2952,2.469,Pharmaceuticals,87%,89%,"Supernus Pharmaceuticals, Inc."
SVCO,2290,2.06%,1.80%,7.64%,0.865,1.2783,$11.89,296371,$11.5,-3.77%,0.6108,0.4755,Software,66%,28%,"Silvaco Group, Inc. Common Stock"
SVM,11904,1.73%,-0.71%,6.76%,0.7149,0.8069,$10.895,2241310,$10.8092,1.88%,0.7187,0.6438,Metals & Mining,45%,63%,Silvercorp Metals Inc.
SVV,NaN,-1.93%,-0.63%,4.38%,0.44,0.4776,$10.14,611646,$NaN,NaN%,0.7954,0.8391,Broadline Retail,20%,61%,"Savers Value Village, Inc."
SW,9614,1.45%,0.51%,2.95%,1.35,1.9286,$46.97,4993666,$46.74,-0.21%,1.0372,1.1132,Containers & Packaging,91%,77%,Smurfit Westrock PLC
SWBI,NaN,-2.06%,0.32%,5.80%,0.86,1.0087,$15.23,767929,$NaN,NaN%,0.4439,0.9079,Leisure Products,45%,24%,"Smith & Wesson Brands, Inc."
SWK,NaN,0.47%,0.37%,2.36%,2.145,3.5725,$91.98,1277198,$NaN,NaN%,0.8624,1.0595,Machinery,45%,85%,"Stanley Black & Decker, Inc."
SWKS,3726,-0.22%,-0.01%,3.72%,2.48,4.568,$67.87,4995853,$68,-2.77%,1.0188,1.3301,Semiconductors & Semiconductor Equipment,50%,10%,"Skyworks Solutions, Inc."
SWX,NaN,1.69%,0.81%,1.95%,1.745,1.5429,$90.92,693065,$NaN,NaN%,1.7653,2.0399,Gas Utilities,93%,96%,"Southwest Gas Holdings, Inc."
SXT,NaN,-1.00%,0.14%,2.58%,3.06,4.4304,$120.18,422596,$NaN,NaN%,1.0573,1.2479,Chemicals,50%,64%,Sensient Technologies Corporation
SYF,NaN,0.57%,-0.12%,2.20%,1.71,2.3088,$78.61,2972740,$NaN,NaN%,1.343,1.1855,Consumer Finance,55%,80%,Synchrony Financial
SYK,780,4.57%,0.71%,5.06%,16.07,9.2195,$332.58,2734028,$318.5,0.76%,1.4613,1.4549,Health Care Equipment & Supplies,92%,96%,Stryker Corporation
SYM,23166,3.03%,0.47%,4.95%,1.96,2.1882,$41.21,1814762,$40,-1.89%,0.9002,0.7897,Machinery,83%,90%,Symbotic Inc.
SYNA,286157,-4.24%,-3.67%,7.99%,9.62,9.6997,$120.87,6552906,$126.42,0.64%,12.6872,10.4921,Semiconductors & Semiconductor Equipment,5%,2%,Synaptics Incorporated
SYRE,NaN,-0.88%,0.03%,4.55%,3.91,6.2379,$87.66,1750931,$NaN,NaN%,0.7848,1.4427,Biotechnology,43%,29%,"Spyre Therapeutics, Inc."
SYY,2137,1.00%,0.47%,1.57%,1.28,1.5941,$82.81,2212477,$80.96,0.14%,0.8763,0.9908,Consumer Staples Distribution & Retail,91%,98%,Sysco Corporation
T,210766,1.05%,0.80%,1.77%,0.395,0.5564,$22.7,55052442,$22.54,0.54%,1.1337,1.324,Diversified Telecommunication Services,96%,71%,AT&T Inc.
TAC,400,0.55%,0.26%,1.45%,0.198,0.4284,$13.825,721263,$12.7907,-7.38%,0.7229,0.5584,Independent Power and Renewable Electricity Producers,82%,58%,TransAlta Corporation
TAK,NaN,1.11%,0.15%,1.46%,0.2295,0.2514,$15.925,2617100,$NaN,NaN%,1.0385,0.9568,Pharmaceuticals,76%,91%,Takeda Pharmaceutical Company Limited
TALO,NaN,-2.20%,-0.47%,4.40%,0.58,0.6154,$13.33,2226612,$NaN,NaN%,1.7336,1.7726,"Oil, Gas & Consumable Fuels",26%,15%,Talos Energy Inc.
TAP,1424,1.74%,0.78%,1.78%,0.725,1.08,$41.46,2130832,$41.2,1.63%,0.9004,0.8565,Beverages,98%,99%,Molson Coors Beverage Company
TARS,739,-2.74%,-0.20%,9.48%,5.76,2.9468,$62.87,1015370,$65.2,1.34%,1.5666,2.3839,Pharmaceuticals,37%,24%,"Tarsus Pharmaceuticals, Inc."
TBBK,321,0.61%,-0.05%,1.41%,0.87,1.7404,$62.29,340460,$63,1.76%,1.083,1.2749,Banks,56%,94%,"The Bancorp, Inc."
TBPH,NaN,1.44%,0.90%,2.49%,0.43,0.3818,$17.65,331646,$NaN,NaN%,0.7254,1.1472,Pharmaceuticals,84%,95%,"Theravance Biopharma, Inc."
TCBI,NaN,-0.73%,-0.01%,1.82%,1.865,2.4107,$103.4,457931,$NaN,NaN%,1.0936,1.1513,Banks,37%,80%,"Texas Capital Bancshares, Inc."
TCOM,65516,3.65%,1.97%,5.21%,2.035,1.9239,$40.8801,6400965,$39.45,-2.57%,1.1648,2.0664,"Hotels, Restaurants & Leisure",91%,32%,Trip.com Group Limited
TD,3235,-0.63%,-0.03%,1.07%,1.27,1.7829,$119.67,1074707,$120.6,0.09%,0.6572,0.6797,Banks,41%,53%,The Toronto-Dominion Bank
TDC,993,6.11%,1.40%,6.80%,2.1,1.4367,$32.81,2339842,$31.22,0.16%,1.0588,1.1534,Software,91%,95%,Teradata Corporation
TDS,NaN,2.70%,1.05%,4.36%,1.61,1.0438,$38.435,667501,$NaN,NaN%,1.2168,1.0379,Wireless Telecommunication Services,95%,48%,"Telephone and Data Systems, Inc."
TDW,NaN,2.57%,2.14%,4.38%,2.82,3.0595,$67.125,734559,$NaN,NaN%,1.0833,1.3611,Energy Equipment & Services,96%,97%,Tidewater Inc.
TEAM,29736,4.59%,1.26%,5.42%,4.08,5.1794,$78.76,3532373,$75.1,0.56%,0.8462,0.7286,Software,85%,39%,Atlassian Corporation
TECH,2287,0.23%,0.04%,0.79%,0.56,2.9714,$71.01,10200092,$71,0.42%,1.0319,2.488,Life Sciences Tools & Services,61%,99%,Bio-Techne Corporation
TECK,20965,0.15%,-0.53%,3.76%,2.17,2.7675,$58.24,2782681,$58.28,-1.22%,0.9087,0.9691,Metals & Mining,22%,30%,Teck Resources Limited
TEL,NaN,0.25%,0.44%,1.78%,3.465,8.3311,$197.745,2686173,$NaN,NaN%,1.5719,1.4653,"Electronic Equipment, Instruments & Components",83%,13%,TE Connectivity plc
TEM,140043,3.38%,0.04%,6.99%,3.73,3.6154,$56.05,7777614,$54.03,-1.53%,1.3974,1.145,Life Sciences Tools & Services,72%,90%,"Tempus AI, Inc."
TENB,3895,10.06%,2.14%,10.94%,3,1.5019,$30.2,3329941,$28.2803,3.06%,2.0996,1.4184,Software,92%,95%,"Tenable Holdings, Inc."
TENX,405,4.52%,0.20%,8.11%,1.04,0.8366,$13.41,1268865,$13.09,1.55%,1.6658,1.5681,Biotechnology,56%,77%,"Tenax Therapeutics, Inc."
TEO,NaN,-0.23%,-0.41%,3.43%,0.4319,0.863,$12.84,338036,$NaN,NaN%,0.3427,0.4543,Diversified Telecommunication Services,58%,17%,Telecom Argentina S.A.
TER,32586,-4.04%,0.23%,7.84%,33.165,34.0469,$435.4,5551614,$449.35,-4.79%,1.5411,2.0064,Semiconductors & Semiconductor Equipment,37%,42%,"Teradyne, Inc."
TEVA,4052,-0.63%,-0.56%,3.58%,1.18,1.27,$33.23,3709093,$33.36,-0.77%,0.5792,0.7363,Pharmaceuticals,23%,57%,Teva Pharmaceutical Industries Limited
TEX,NaN,-1.28%,-1.63%,4.24%,3.025,3.3936,$71.86,1789048,$NaN,NaN%,1.2875,1.8802,Machinery,19%,67%,Terex Corporation
TFC,2134,-0.84%,0.25%,1.61%,0.805,1.3219,$50.435,4797462,$50.85,0.36%,0.6356,0.569,Banks,47%,74%,Truist Financial Corporation
TFPM,5549,2.50%,-0.12%,5.90%,1.7,1.4129,$29.9,1583081,$28.75,2.06%,3.8057,3.17,Metals & Mining,63%,81%,Triple Flag Precious Metals Corp.
TFSL,179,-0.17%,0.10%,1.32%,0.23,0.3365,$17.49,914799,$17.59,0.46%,1.2129,1.2248,Banks,57%,91%,TFS Financial Corporation
TGT,4684,-0.61%,-0.22%,1.65%,2.2925,4.2613,$140.28,4288878,$140.78,0.87%,1.1875,1.311,Consumer Staples Distribution & Retail,42%,81%,Target Corporation
TGTX,3907,3.45%,1.44%,5.70%,3.06,2.8599,$55.83,3074523,$53.44,-0.35%,1.4363,1.5656,Biotechnology,70%,67%,"TG Therapeutics, Inc."
TH,470,0.95%,0.14%,4.85%,0.965,0.8057,$20.21,1137055,$20.19,0.00%,0.9768,0.8533,"Hotels, Restaurants & Leisure",34%,42%,Target Hospitality Corp.
THC,2105,1.91%,1.68%,3.52%,6.39,6.5612,$187.91,915526,$183.9,-0.02%,1.4223,0.8499,Health Care Providers & Services,100%,100%,Tenet Healthcare Corporation
THO,NaN,1.42%,0.83%,2.19%,1.6867,3.1853,$78.66,437379,$NaN,NaN%,0.6646,0.6119,Automobiles,91%,87%,"Thor Industries, Inc."
TIGO,1832,2.23%,1.89%,6.00%,5.0834,3.7594,$89.29,5008630,$86.63,-2.07%,5.4785,3.8329,Wireless Telecommunication Services,91%,92%,Millicom International Cellular S.A.
TILE,276,0.79%,0.39%,3.27%,1.14,1.1592,$35.67,521219,$35.58,0.20%,1.7188,1.3529,Commercial Services & Supplies,67%,91%,"Interface, Inc."
TJX,3260,-0.97%,-0.09%,2.36%,3.6197,4.0004,$155.29,7098861,$156.41,0.79%,1.736,1.8013,Specialty Retail,49%,13%,"The TJX Companies, Inc."
TK,936,-2.72%,-0.69%,5.83%,0.6149,0.5116,$10.73,588026,$10.9415,-1.43%,1.6872,1.5484,"Oil, Gas & Consumable Fuels",31%,10%,Teekay Corporation
TKO,NaN,5.96%,0.50%,6.62%,13.48,7.9021,$215.78,1084507,$NaN,NaN%,0.9841,1.0368,Entertainment,90%,94%,"TKO Group Holdings, Inc."
TKR,NaN,-0.62%,0.70%,2.32%,3.23,5.1497,$141.205,840328,$NaN,NaN%,1.2055,1.0752,Machinery,61%,62%,The Timken Company
TLK,13404,0.25%,0.12%,1.87%,0.26,0.6603,$14.085,1291788,$14.0303,-1.13%,1.4365,1.2018,Diversified Telecommunication Services,71%,34%,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk
TLN,1214,-1.48%,-0.02%,3.77%,15,23.4845,$403.51,710421,$408,-2.11%,0.8,0.9541,Independent Power and Renewable Electricity Producers,35%,12%,Talen Energy Corporation
TM,18405,0.96%,0.05%,1.37%,2.3299,3.4904,$171.52,406093,$169.5,1.80%,0.8849,0.8242,Automobiles,70%,88%,Toyota Motor Corporation
TMDX,4748,-8.14%,-0.93%,11.85%,7.895,4.7377,$68.345,2894451,$75.05,-3.47%,3.3604,3.1912,Health Care Equipment & Supplies,22%,13%,"TransMedics Group, Inc."
TMHC,717,-0.18%,-0.05%,0.26%,0.19,0.3086,$71.84,2128496,$71.97,-0.01%,1.0189,0.427,Household Durables,16%,41%,Taylor Morrison Home Corporation
TMO,8253,1.18%,1.02%,3.05%,15.24,14.1307,$513.2,2897090,$511.89,1.21%,1.8995,1.7396,Life Sciences Tools & Services,90%,95%,Thermo Fisher Scientific Inc.
TMUS,18446,-0.08%,0.06%,2.05%,3.69,4.9081,$182.545,4585153,$182.5,0.51%,1.1228,1.1438,Wireless Telecommunication Services,61%,64%,"T-Mobile US, Inc."
TNDM,6815,4.38%,0.68%,6.69%,1.035,1.0753,$16.21,1467162,$15.7,-0.38%,0.742,0.667,Health Care Equipment & Supplies,72%,89%,"Tandem Diabetes Care, Inc."
TNGX,33836,-0.06%,2.25%,5.47%,1.639,2.9646,$31.45,5933225,$31.67,5.08%,1.0296,1.1955,Biotechnology,91%,96%,"Tango Therapeutics, Inc."
TNL,NaN,1.19%,0.83%,2.54%,1.935,2.3375,$77.97,369137,$NaN,NaN%,1.0071,0.6587,"Hotels, Restaurants & Leisure",92%,94%,Travel + Leisure Co.
TNXP,7561,10.28%,4.12%,14.98%,1.735,1.0493,$13.19,949561,$11.91,-0.58%,2.413,1.9492,Biotechnology,93%,81%,Tonix Pharmaceuticals Holding Corp.
TOL,101,1.25%,-0.10%,2.75%,4.455,6.3017,$164.065,1160767,$162.14,0.04%,1.2756,1.3795,Household Durables,51%,87%,"Toll Brothers, Inc."
TOST,3444,4.91%,0.95%,5.86%,1.505,1.1279,$27.04,14212049,$25.88,0.43%,1.4004,1.612,Financial Services,90%,96%,"Toast, Inc."
TOWN,NaN,0.78%,0.51%,2.32%,0.83,0.75,$36.35,670115,$NaN,NaN%,1.9944,1.9585,Banks,69%,87%,TowneBank
TPB,NaN,3.81%,1.94%,6.01%,4.995,4.2695,$87.005,501356,$NaN,NaN%,1.3748,1.4572,Tobacco,78%,91%,"Turning Point Brands, Inc."
TPC,375,-0.07%,-0.29%,3.22%,2.5143,3.7139,$79.4,429452,$80.62,-1.15%,1.308,1.3181,Construction & Engineering,48%,28%,Tutor Perini Corporation
TPG,NaN,-0.89%,-0.88%,3.47%,1.37,1.9053,$39.655,2287395,$NaN,NaN%,0.952,1.1437,Capital Markets,14%,31%,TPG Inc.
TPL,NaN,3.93%,-0.18%,5.91%,22.5,16.3349,$395.77,235530,$NaN,NaN%,0.7846,0.8284,"Oil, Gas & Consumable Fuels",67%,86%,Texas Pacific Land Corporation
TPR,NaN,1.27%,-0.46%,3.41%,4.91,5.7028,$145.99,2485376,$NaN,NaN%,1.3193,1.4122,"Textiles, Apparel & Luxury Goods",43%,31%,"Tapestry, Inc."
TRAX,NaN,-1.17%,0.72%,7.67%,1.205,1.4789,$16.11,416703,$NaN,NaN%,0.9274,0.908,-,34%,12%,First Tracks Biotherapeutics Inc
TREX,400,0.37%,0.03%,2.64%,1.29,2.3924,$49.71,1388848,$50.97,1.98%,1.0293,0.9667,Building Products,70%,90%,"Trex Company, Inc."
TRGP,NaN,-0.89%,-0.07%,1.67%,4.51,7.6458,$272.44,1068651,$NaN,NaN%,1.1985,1.4827,"Oil, Gas & Consumable Fuels",41%,85%,Targa Resources Corp.
TRI,NaN,3.19%,0.37%,3.90%,3.17,3.2107,$83.89,1549492,$NaN,NaN%,0.8913,1.0795,Professional Services,82%,93%,Thomson Reuters Corporation
TRIN,7777,1.16%,0.24%,1.54%,0.26,0.2449,$17.035,963619,$16.81,-0.53%,1.1428,1.0572,Capital Markets,75%,81%,Trinity Capital Inc.
TRIP,3380,7.36%,1.17%,10.06%,1.27,0.753,$13.72,3107750,$12.76,-0.31%,1.0012,0.8159,Interactive Media & Services,86%,90%,"Tripadvisor, Inc."
TRMB,1107,1.21%,-0.06%,2.05%,1.025,1.7024,$50.685,3095126,$50.2,-0.08%,1.2733,1.3172,"Electronic Equipment, Instruments & Components",59%,84%,Trimble Inc.
TRMD,9125,-1.43%,0.29%,5.49%,1.44,1.3256,$26.82,1034116,$27.21,-1.77%,0.6342,1.1841,"Oil, Gas & Consumable Fuels",42%,14%,TORM plc
TRN,NaN,-0.63%,0.77%,2.47%,0.875,1.0401,$36.11,604379,$NaN,NaN%,2.1511,1.3537,Machinery,74%,79%,"Trinity Industries, Inc."
TRNO,100,1.72%,0.49%,2.10%,1.36,1.6868,$65.975,822051,$65.1,-0.38%,1.2623,1.3404,Diversified REITs,97%,98%,Terreno Realty Corporation
TROW,NaN,3.70%,0.71%,4.32%,4.585,2.5186,$110.4,2296217,$NaN,NaN%,1.7799,1.6151,Capital Markets,93%,95%,"T. Rowe Price Group, Inc."
TRP,NaN,-0.59%,0.10%,1.50%,1.04,1.2946,$69.655,1914964,$NaN,NaN%,0.8367,1.0638,"Oil, Gas & Consumable Fuels",46%,71%,TC Energy Corporation
TRS,NaN,0.93%,1.29%,2.28%,0.995,1.2461,$44.56,406496,$NaN,NaN%,1.1095,1.5141,Machinery,95%,84%,TriMas Corporation
TRT,17485,4.60%,2.21%,7.11%,0.79,1.7231,$11.82,331744,$11.25,-6.79%,0.3278,0.3995,Semiconductors & Semiconductor Equipment,90%,11%,Trio-Tech International
TRU,NaN,4.27%,1.32%,5.60%,3.75,2.8496,$70.35,2596733,$NaN,NaN%,1.1125,1.4656,Professional Services,91%,96%,TransUnion
TRV,339334,2.33%,0.80%,2.58%,8.25,6.92,$327.35,1862110,$318.61,0.10%,1.118,1.4807,Insurance,96%,99%,"The Travelers Companies, Inc."
TRVI,500,1.06%,1.10%,3.97%,0.7,0.8821,$18.11,2722901,$17.4466,-3.07%,1.1188,2.0347,Pharmaceuticals,70%,82%,"Trevi Therapeutics, Inc."
TS,4245,-1.74%,-0.31%,2.50%,1.39,1.615,$56.02,995863,$56.9,-0.80%,1.0254,0.9213,Energy Equipment & Services,23%,13%,Tenaris S.A.
TSCO,178519,1.46%,-0.07%,3.47%,1.065,1.0054,$31.2,17269120,$30.45,-0.98%,1.827,1.6777,Specialty Retail,49%,77%,Tractor Supply Company
TSEM,65534,-0.73%,1.53%,5.11%,12.2249,24.0951,$249.45,1765005,$248.27,-8.01%,0.9766,1.0058,Semiconductors & Semiconductor Equipment,82%,12%,Tower Semiconductor Ltd.
TSLA,682495,2.45%,-0.41%,5.21%,19.2,17.7397,$379.19,40125152,$370.3,-1.28%,1.0649,1.0103,Automobiles,55%,23%,"Tesla, Inc."
TSLX,NaN,3.52%,1.23%,3.71%,0.605,0.4529,$16.905,618337,$NaN,NaN%,0.6505,0.8894,Capital Markets,100%,100%,"Sixth Street Specialty Lending, Inc."
TSM,363239,1.61%,1.14%,4.04%,16.93,19.7254,$432.26,14519748,$423.89,-2.55%,1.1221,1.2937,Semiconductors & Semiconductor Equipment,77%,23%,Taiwan Semiconductor Manufacturing Company Limited
TSN,NaN,0.26%,-0.08%,1.74%,1.01,1.3514,$58.55,2484135,$NaN,NaN%,1.0584,0.9714,Food Products,56%,88%,"Tyson Foods, Inc."
TSSI,3186,-0.18%,0.93%,7.73%,0.83,0.9897,$11.28,1524004,$11.55,-0.86%,2.3423,1.1827,IT Services,65%,17%,"TSS, Inc."
TT,224,-3.54%,-0.87%,5.01%,23.77,17.3468,$477.5,1799713,$502.9,-0.11%,1.5668,1.8111,Building Products,13%,19%,Trane Technologies plc
TTAN,1662,8.34%,1.62%,9.89%,6.31,4.2731,$69.1,1906644,$64.05,1.03%,1.982,1.255,Software,84%,90%,"ServiceTitan, Inc."
TTC,NaN,0.28%,-0.47%,2.16%,2.078,2.9399,$96.81,601830,$NaN,NaN%,1.0532,0.6718,Machinery,39%,83%,The Toro Company
TTD,86005,5.17%,1.42%,6.33%,1.1,0.9929,$18.3,13465146,$17.42,0.52%,0.8883,0.8137,Software,85%,78%,"The Trade Desk, Inc."
TTE,NaN,-2.50%,-1.10%,2.65%,2.0299,1.8832,$76.6425,2478241,$NaN,NaN%,1.4165,1.8499,"Oil, Gas & Consumable Fuels",3%,1%,TotalEnergies SE
TTEK,NaN,2.78%,0.69%,3.16%,0.9,0.9457,$29.23,1795380,$NaN,NaN%,0.4912,0.5807,Commercial Services & Supplies,88%,96%,"Tetra Tech, Inc."
TTI,NaN,8.08%,2.61%,8.69%,0.87,0.4831,$10.84,2279260,$NaN,NaN%,2.2159,1.769,Energy Equipment & Services,95%,96%,"TETRA Technologies, Inc."
TTMI,22454,-5.97%,-1.86%,9.44%,17.6625,16.1077,$192.33,3691666,$200.01,-5.01%,2.2837,1.874,"Electronic Equipment, Instruments & Components",30%,14%,"TTM Technologies, Inc."
TTWO,30331,-1.03%,0.59%,3.30%,7.7,9.158,$238.35,2847817,$240.44,0.72%,0.8628,1.3186,Entertainment,64%,37%,"Take-Two Interactive Software, Inc."
TU,5741,-0.31%,0.01%,0.95%,0.105,0.2439,$11.095,3456930,$11.0613,-0.17%,0.7072,0.7022,Diversified Telecommunication Services,48%,11%,Telus Corp
